fighter_id,fighter_f_name,fighter_l_name,fighter_nickname,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,fighter_url
1819,jorge,masvidal,Gamebred,180.34,170.0,187.96,orthodox,1984-11-12,35,17,0,0.0,http://ufcstats.com/fighter-details/47b9e0e7703a4868
1818,al,matavao,Sweetness,172.72,205.0,170.18,orthodox,1994-02-23,8,3,0,0.0,http://ufcstats.com/fighter-details/eec3fe66a8b11a26
1817,tateki,matsuda,Tech,170.18,125.0,182.88,orthodox,1986-02-27,13,8,0,0.0,http://ufcstats.com/fighter-details/3a524c6700addc24
1816,daijiro,matsui,Not Available,175.26,200.0,182.88,orthodox,1972-12-05,13,29,7,0.0,http://ufcstats.com/fighter-details/cd42bbe8887bba90
1815,koichiro,matsumoto,Not Available,170.18,145.0,182.88,not available,1986-03-07,15,3,1,0.0,http://ufcstats.com/fighter-details/2fb6f197d1fbc779
1814,jean,matsumoto,Not Available,167.64,135.0,172.72,orthodox,1999-09-09,14,0,0,0.0,http://ufcstats.com/fighter-details/ffd3224638c01b57
1813,koyomi,matsushima,Not Available,170.18,145.0,167.64,orthodox,1992-10-08,13,6,0,0.0,http://ufcstats.com/fighter-details/5ad226da6c74a48e
1812,naoki,matsushita,Not Available,167.64,155.0,182.88,orthodox,1900-01-01,12,16,1,1.0,http://ufcstats.com/fighter-details/990060b2a68a7b82
1811,aj,matthews,Not Available,180.34,185.0,182.88,not available,1900-01-01,8,7,0,0.0,http://ufcstats.com/fighter-details/18e4f61f16f458c6
1810,jake,matthews,The Celtic Kid,180.34,170.0,185.42,orthodox,1994-08-19,19,6,0,0.0,http://ufcstats.com/fighter-details/a845f0735bc67405
1809,connor,matthews,The Controller,172.72,145.0,182.88,switch,1992-05-31,5,1,0,0.0,http://ufcstats.com/fighter-details/36e78278a77006d4
1808,claudio,mattos,Popeye,177.8,185.0,182.88,orthodox,1900-01-01,5,4,0,0.0,http://ufcstats.com/fighter-details/6e2b1d631832921d
1807,john,matua,Not Available,187.96,400.0,182.88,orthodox,1900-01-01,1,4,0,0.0,http://ufcstats.com/fighter-details/c933d423ebdbbbdb
1806,francesco,maturi,Not Available,177.8,170.0,182.88,not available,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/d3b5ad3b15a64a18
1805,vladimir,matyushenko,The Janitor,182.88,205.0,187.96,orthodox,1971-01-04,27,8,0,0.0,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6
1804,miranda,maverick,Fear The,160.02,125.0,165.1,southpaw,1997-07-01,14,5,0,0.0,http://ufcstats.com/fighter-details/f29a6350c69f4a33
1803,nick,maximov,Not Available,182.88,185.0,193.04,southpaw,1997-12-23,8,2,0,0.0,http://ufcstats.com/fighter-details/12585614e0ed2626
1802,elaina,maxwell,Beef,172.72,145.0,182.88,orthodox,1978-12-16,7,4,0,0.0,http://ufcstats.com/fighter-details/a16ce18149021139
1801,jeremy,may,Not Available,185.42,185.0,182.88,not available,1986-10-23,13,10,0,1.0,http://ufcstats.com/fighter-details/c32fdfe75cda5b22
1800,jack,may,The Outlaw,203.2,255.0,182.88,switch,1981-04-14,9,3,0,0.0,http://ufcstats.com/fighter-details/2c6e81426dd7573c
1799,don'tale,mayes,Lord Kong,198.12,260.0,205.74,orthodox,1992-01-16,10,5,0,1.0,http://ufcstats.com/fighter-details/1a9480fc288e55d7
1798,gray,maynard,Not Available,175.26,155.0,177.8,orthodox,1979-05-09,13,7,1,1.0,http://ufcstats.com/fighter-details/7d96bc577e5178b2
1797,brooke,mayo,The Bully,170.18,125.0,182.88,not available,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/1b41c21d947d6f2f
1796,gina,mazany,Danger,167.64,125.0,172.72,southpaw,1988-08-19,7,6,0,0.0,http://ufcstats.com/fighter-details/016a8d958883167c
1795,sabina,mazo,Colombian Queen,170.18,125.0,177.8,orthodox,1997-03-25,9,4,0,0.0,http://ufcstats.com/fighter-details/70d2329a92864fdb
1794,scott,mcafee,Not Available,172.72,155.0,182.88,orthodox,1983-08-23,14,7,0,0.0,http://ufcstats.com/fighter-details/7e7d81bf162a5ec1
1793,bobby,mcandrews,Not Available,177.8,170.0,182.88,orthodox,1900-01-01,1,3,0,0.0,http://ufcstats.com/fighter-details/ef6f45095119d416
1792,michael,mcbride,Not Available,185.42,155.0,182.88,orthodox,1986-03-09,8,3,0,0.0,http://ufcstats.com/fighter-details/443f60bec7c3c3d5
1791,ian,mccall,Uncle Creepy,165.1,125.0,162.56,orthodox,1984-05-07,13,5,1,0.0,http://ufcstats.com/fighter-details/701e057d63c124d9
1790,molly,mccann,Meatball,162.56,125.0,157.48,orthodox,1990-05-04,13,6,0,0.0,http://ufcstats.com/fighter-details/51018a31ddf31eb2
1789,charles,mccarthy,Chainsaw,177.8,185.0,180.34,orthodox,1980-08-06,10,5,0,0.0,http://ufcstats.com/fighter-details/da97d6c97d09c030
1788,sean,mccorkle,Not Available,200.66,265.0,205.74,orthodox,1976-07-17,17,7,0,0.0,http://ufcstats.com/fighter-details/008dc37cca279def
1787,kris,mccray,Savage,182.88,170.0,193.04,orthodox,1981-09-24,8,5,0,0.0,http://ufcstats.com/fighter-details/baed16f18348908e
1786,tamdan,mccrory,The Barncat,193.04,185.0,193.04,switch,1986-11-05,14,5,0,0.0,http://ufcstats.com/fighter-details/eff47295daf721a6
1785,rob,mccullough,Razor,175.26,155.0,175.26,orthodox,1977-05-26,19,8,0,0.0,http://ufcstats.com/fighter-details/11e3fd7546359fc5
1784,justin,mccully,The Insane One,185.42,225.0,185.42,orthodox,1976-02-18,11,5,2,0.0,http://ufcstats.com/fighter-details/75f871836d41f90f
1783,robert,mcdaniel,Bubba,190.5,185.0,190.5,southpaw,1983-05-03,28,10,0,0.0,http://ufcstats.com/fighter-details/5cafbc97dba2e797
1782,michael,mcdonald,The Black Sniper,180.34,205.0,182.88,orthodox,1965-02-06,1,1,0,0.0,http://ufcstats.com/fighter-details/d52ef694108f8235
1781,scott,mcdonald,Not Available,177.8,170.0,182.88,not available,1900-01-01,1,0,0,0.0,http://ufcstats.com/fighter-details/08ae3100bf2100ed
1780,michael,mcdonald,Mayday,175.26,135.0,177.8,orthodox,1991-01-15,17,4,0,0.0,http://ufcstats.com/fighter-details/d0314416a7f26527
1779,josh,mcdonald,Not Available,177.8,185.0,182.88,not available,1900-01-01,9,5,0,1.0,http://ufcstats.com/fighter-details/b507a76087e3ed9f
1778,miles,mcdonald,Not Available,170.18,115.0,182.88,not available,1991-08-13,2,1,0,0.0,http://ufcstats.com/fighter-details/a3f8356ace5e3eb5
1777,justin,mcelfresh,Not Available,198.12,205.0,182.88,orthodox,1980-01-04,6,4,0,0.0,http://ufcstats.com/fighter-details/49c29e57d4e2be6f
1776,drew,mcfedries,The Massacre,182.88,185.0,182.88,southpaw,1978-07-27,12,7,0,0.0,http://ufcstats.com/fighter-details/1fd4fbdcc67de844
1775,liam,mcgeary,Not Available,198.12,205.0,182.88,not available,1982-10-04,12,2,0,0.0,http://ufcstats.com/fighter-details/e4e0993befecdaf8
1774,gan,mcgee,The Giant,208.28,265.0,182.88,orthodox,1976-11-20,13,5,0,0.0,http://ufcstats.com/fighter-details/d90b630e0561818b
1773,court,mcgee,The Crusher,180.34,170.0,190.5,orthodox,1984-12-12,22,12,0,0.0,http://ufcstats.com/fighter-details/523fa774700d7d3f
1772,marcus,mcghee,The Maniac,172.72,135.0,175.26,orthodox,1990-05-07,8,1,0,0.0,http://ufcstats.com/fighter-details/c0ac37a4a1133da9
1771,ryan,mcgillivray,The Kid,180.34,170.0,182.88,not available,1986-09-27,12,0,1,0.0,http://ufcstats.com/fighter-details/1f9c371c93dfd3a9
1770,ryan,mcgivern,Not Available,182.88,185.0,182.88,orthodox,1980-01-17,13,7,0,0.0,http://ufcstats.com/fighter-details/856ec65948b7d234
1769,jack,mcglaughlin,Not Available,177.8,170.0,182.88,orthodox,1900-01-01,1,4,0,0.0,http://ufcstats.com/fighter-details/237187ed9f419285
1768,conor,mcgregor,The Notorious,175.26,155.0,187.96,southpaw,1988-07-14,22,6,0,0.0,http://ufcstats.com/fighter-details/f4c49976c75c5ab2
1767,greg,mcintyre,Not Available,177.8,155.0,182.88,orthodox,1980-04-21,6,4,0,0.0,http://ufcstats.com/fighter-details/00a905a4a4a2b071
1766,antonio,mckee,Mandingo,172.72,155.0,182.88,southpaw,1970-03-12,29,6,2,0.0,http://ufcstats.com/fighter-details/3414b50b08a10600
1765,aj,mckee,Mercenary,177.8,145.0,182.88,not available,1900-01-01,8,0,0,0.0,http://ufcstats.com/fighter-details/f3ec0214794a699e
1764,rhys,mckee,Skeletor,187.96,170.0,198.12,orthodox,1995-09-10,10,5,1,0.0,http://ufcstats.com/fighter-details/f748267c4ab6c127
1763,cory,mckenna,Poppins,160.02,115.0,147.32,orthodox,1999-07-11,8,2,0,0.0,http://ufcstats.com/fighter-details/3351aa64aa83c4d9
1762,tim,mckenzie,Not Available,182.88,185.0,187.96,orthodox,1982-07-21,14,9,0,0.0,http://ufcstats.com/fighter-details/9ca265dfe8323db3
1761,cody,mckenzie,Not Available,182.88,155.0,182.88,switch,1987-12-16,16,10,0,0.0,http://ufcstats.com/fighter-details/7be63795363029e8
1760,terrance,mckinney,T. Wrecks,177.8,155.0,185.42,switch,1994-09-15,14,5,0,0.0,http://ufcstats.com/fighter-details/809bd1a871491508
1759,brian,mclaughlin,Not Available,175.26,155.0,182.88,not available,1984-05-12,6,2,0,0.0,http://ufcstats.com/fighter-details/6488729da7ac1c79
1758,jason,mclean,Not Available,165.1,145.0,182.88,not available,1900-01-01,6,7,0,0.0,http://ufcstats.com/fighter-details/8336d7a85ce45481
1757,garreth,mclellan,Soldier Boy,185.42,185.0,182.88,southpaw,1982-09-01,13,6,0,0.0,http://ufcstats.com/fighter-details/f215cfbd4ba3c270
1756,sara,mcmann,Not Available,167.64,135.0,167.64,orthodox,1980-09-24,13,6,0,0.0,http://ufcstats.com/fighter-details/7be74a12d7352df2
1755,james,mcsweeney,The Hammer,193.04,230.0,195.58,switch,1980-10-24,15,15,0,0.0,http://ufcstats.com/fighter-details/cac08b8685387ca5
1754,charles,mctorry,Not Available,177.8,170.0,182.88,not available,1900-01-01,3,0,0,0.0,http://ufcstats.com/fighter-details/acd8a53f7c0ce85e
1753,daniel,mcwilliams,The Animal,185.42,185.0,182.88,not available,1900-01-01,15,37,0,0.0,http://ufcstats.com/fighter-details/7b03d9df5910917d
1752,tim,means,The Dirty Bird,187.96,170.0,190.5,orthodox,1984-02-20,33,15,1,1.0,http://ufcstats.com/fighter-details/4b47e71384a9522f
1751,yancy,medeiros,Not Available,177.8,155.0,190.5,orthodox,1987-09-07,15,8,0,1.0,http://ufcstats.com/fighter-details/813550bc53b15fb0
1750,anistavio,medeiros,Gasparzinho,167.64,145.0,182.88,orthodox,1988-05-01,19,10,0,0.0,http://ufcstats.com/fighter-details/2937cb502dda0808
1749,kaline,medeiros,The Dark Angel,160.02,115.0,182.88,not available,1900-01-01,8,5,0,0.0,http://ufcstats.com/fighter-details/263af068bd986548
1748,marquel,mederos,Not Available,177.8,155.0,182.88,not available,1996-11-30,7,1,0,0.0,http://ufcstats.com/fighter-details/e2be0c1a9b886d92
1747,uros,medic,The Doctor,185.42,170.0,180.34,southpaw,1993-04-25,9,1,0,0.0,http://ufcstats.com/fighter-details/681399317dbf4701
1746,todd,medina,El Tiburon,177.8,193.0,182.88,southpaw,1900-01-01,11,9,0,1.0,http://ufcstats.com/fighter-details/b60391da771deefe
1745,jason,medina,Not Available,175.26,180.0,182.88,not available,1900-01-01,21,15,1,0.0,http://ufcstats.com/fighter-details/f53fb9d9e57cc38e
1744,jose,medina,Chicho,182.88,205.0,187.96,orthodox,1991-05-17,11,2,0,0.0,http://ufcstats.com/fighter-details/baa9be02c3e3e038
1743,emil,meek,Valhalla,180.34,170.0,187.96,switch,1988-08-20,9,5,1,1.0,http://ufcstats.com/fighter-details/103b06d8707895a9
1742,sanford,alton meeks,Not Available,195.58,265.0,190.5,orthodox,1994-04-05,1,1,0,0.0,http://ufcstats.com/fighter-details/27c59ac201539d10
1741,gerald,meerschaert,GM3,185.42,185.0,195.58,southpaw,1987-12-18,35,17,0,0.0,http://ufcstats.com/fighter-details/6ac9bc2953c47345
1740,frank,megallon,Not Available,177.8,185.0,182.88,southpaw,1900-01-01,2,3,0,0.0,http://ufcstats.com/fighter-details/c0a93b52096b7682
1739,derrick,mehmen,Caveman,193.04,205.0,182.88,not available,1985-05-30,19,9,0,0.0,http://ufcstats.com/fighter-details/6c7dafd03b6cc3f8
1738,miika,mehmet,Not Available,177.8,205.0,182.88,orthodox,1900-01-01,3,5,0,0.0,http://ufcstats.com/fighter-details/41dca66f9dadfc86
1737,jordan,mein,Young Gun,182.88,170.0,185.42,orthodox,1989-10-10,31,12,0,0.0,http://ufcstats.com/fighter-details/2aa49b3766a59bcd
1736,bryce,mejia,Not Available,185.42,170.0,182.88,not available,1900-01-01,3,1,0,0.0,http://ufcstats.com/fighter-details/6eae26c44e505775
1735,brian,melancon,Not Available,172.72,170.0,182.88,orthodox,1982-05-28,7,3,0,0.0,http://ufcstats.com/fighter-details/eee7dafac7d672b5
1734,brandon,melendez,The Murderer,180.34,155.0,182.88,southpaw,1983-03-24,25,25,0,0.0,http://ufcstats.com/fighter-details/2b06b6ad5db63348
1733,gilbert,melendez,El Nino,175.26,145.0,185.42,orthodox,1982-04-12,22,8,0,0.0,http://ufcstats.com/fighter-details/aa5b4eff51bdc7d1
1732,nair,melikyan,Ahalkalakski,167.64,155.0,182.88,not available,1997-08-08,11,0,0,0.0,http://ufcstats.com/fighter-details/64b8561624d3b15e
1731,marcelo,mello,Not Available,170.18,170.0,182.88,southpaw,1900-01-01,1,0,0,0.0,http://ufcstats.com/fighter-details/672ef06fd9f41f7d
1730,fabio,mello,Not Available,165.1,155.0,182.88,southpaw,1900-01-01,11,8,0,0.0,http://ufcstats.com/fighter-details/8a028648f3f0761d
1729,vanessa,melo,Not Available,165.1,135.0,165.1,orthodox,1988-03-27,11,8,0,0.0,http://ufcstats.com/fighter-details/9b7dfb3b7d99926a
1728,antonio,mendes,Samurai,190.5,205.0,195.58,southpaw,1981-04-19,18,13,0,0.0,http://ufcstats.com/fighter-details/3795fca327cbcf23
1727,chad,mendes,Money,167.64,145.0,167.64,orthodox,1985-05-01,18,5,0,0.0,http://ufcstats.com/fighter-details/b5b684eac99ae0a3
1726,augusto,mendes,Tanquinho,167.64,135.0,165.1,orthodox,1983-03-03,6,2,0,0.0,http://ufcstats.com/fighter-details/3d5b1ce6097dbb49
1725,eddie,mendez,Not Available,177.8,185.0,182.88,not available,1984-01-16,8,3,1,1.0,http://ufcstats.com/fighter-details/49e49b54e5901d0d
1724,mateus,mendonca,Bocao,167.64,125.0,180.34,orthodox,1999-01-17,10,1,0,0.0,http://ufcstats.com/fighter-details/48812daf291a4e23
1723,luis,mendoza,Not Available,177.8,155.0,182.88,not available,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/28200bc87367614f
1722,pietro,menga,Not Available,170.18,125.0,172.72,southpaw,1988-02-15,13,0,0,0.0,http://ufcstats.com/fighter-details/869d68b5383131fd
1721,alonzo,menifield,Atomic,182.88,205.0,193.04,orthodox,1987-10-18,14,3,1,0.0,http://ufcstats.com/fighter-details/a495f599e787614f
1720,ivan,menjivar,The Pride of El Salvador,167.64,145.0,162.56,orthodox,1982-05-30,25,12,0,0.0,http://ufcstats.com/fighter-details/5755960ebd0b16f6
1719,dave,menne,The Warrior,177.8,170.0,182.88,orthodox,1974-07-29,45,17,2,0.0,http://ufcstats.com/fighter-details/275cafc9de131c83
1718,steve,mensing,The Machine,180.34,185.0,182.88,orthodox,1977-12-06,9,13,2,1.0,http://ufcstats.com/fighter-details/3bc27ec15facbcf3
1717,buck,meredith,Not Available,187.96,185.0,182.88,not available,1982-05-17,3,3,0,0.0,http://ufcstats.com/fighter-details/36120738148f203f
1716,adam,meredith,Not Available,187.96,170.0,182.88,not available,1900-01-01,5,3,0,0.0,http://ufcstats.com/fighter-details/c1135a6892e916db
1715,nick,meregali,Not Available,177.8,170.0,182.88,not available,1900-01-01,0,0,0,0.0,http://ufcstats.com/fighter-details/2f6dc878d653c442
1714,joe,merritt,Not Available,182.88,170.0,182.88,orthodox,1984-03-07,7,2,0,0.0,http://ufcstats.com/fighter-details/e82d5f54daa85a7e
1713,jeremiah,metcalf,Not Available,185.42,185.0,182.88,orthodox,1900-01-01,13,7,0,0.0,http://ufcstats.com/fighter-details/5bdcbd8dd681a257
1712,jonathan,meunier,District,190.5,170.0,182.88,switch,1987-08-04,8,1,0,0.0,http://ufcstats.com/fighter-details/5823ceab56741617
1711,yaotzin,meza,Not Available,175.26,145.0,180.34,orthodox,1981-02-04,21,11,0,1.0,http://ufcstats.com/fighter-details/3623bd267a2eef2e
1710,guy,mezger,Not Available,185.42,200.0,182.88,orthodox,1968-01-01,30,14,2,0.0,http://ufcstats.com/fighter-details/946f341df6472ee0
1709,brandon,michaels,Not Available,175.26,185.0,182.88,not available,1900-01-01,4,14,0,0.0,http://ufcstats.com/fighter-details/f5e4ce11afbdfb61
1708,andreas,michailidis,The Spartan,182.88,170.0,193.04,orthodox,1988-07-18,13,6,0,0.0,http://ufcstats.com/fighter-details/79325a3c1a5c3bf4
1707,david,michaud,BullDawg,175.26,155.0,182.88,orthodox,1988-11-10,11,3,0,0.0,http://ufcstats.com/fighter-details/49f4b511932f71e9
1706,chris,mickle,Not Available,175.26,145.0,182.88,orthodox,1983-07-10,30,21,2,1.0,http://ufcstats.com/fighter-details/f903967fd320da38
1705,zachary,micklewright,Not Available,182.88,155.0,187.96,southpaw,1976-08-21,15,3,0,0.0,http://ufcstats.com/fighter-details/a36a14985a57a1c6
1704,kristof,midoux,The Hurricane,185.42,220.0,182.88,orthodox,1974-07-30,6,10,0,0.0,http://ufcstats.com/fighter-details/5b5b9c6f6f270369
1703,keith,mielke,Not Available,172.72,185.0,182.88,not available,1900-01-01,0,5,0,0.0,http://ufcstats.com/fighter-details/f62850b3c7480db9
1702,chris,mierzwiak,Not Available,185.42,185.0,182.88,not available,1988-02-14,5,3,0,0.0,http://ufcstats.com/fighter-details/2b284840ca89876a
1701,gabriel,miglioli,Biel,172.72,170.0,182.88,not available,1900-01-01,9,9,0,0.0,http://ufcstats.com/fighter-details/a6fa5dd90528e9f7
1700,bojan,mihajlovic,Not Available,180.34,205.0,185.42,orthodox,1980-03-30,10,6,0,0.0,http://ufcstats.com/fighter-details/d6285cba1d1052e0
1699,billy,miles,The Kid,177.8,170.0,182.88,orthodox,1978-04-28,2,2,0,0.0,http://ufcstats.com/fighter-details/3c48019bc387b80c
1698,pat,miletich,The Croatian Sensation,177.8,170.0,182.88,orthodox,1968-03-09,29,7,2,0.0,http://ufcstats.com/fighter-details/cedfdf8d423d500c
1697,curtis,millender,Curtious,187.96,170.0,193.04,orthodox,1987-12-01,17,5,0,0.0,http://ufcstats.com/fighter-details/f1928a52590c5532
1696,phillip,miller,Not Available,180.34,185.0,182.88,orthodox,1979-02-20,16,0,0,0.0,http://ufcstats.com/fighter-details/18aecaf50f52e4c3
1695,jason,miller,Mayhem,185.42,185.0,182.88,orthodox,1980-12-24,23,10,0,1.0,http://ufcstats.com/fighter-details/b2f88c04c4dd43ce
1694,dan,miller,Not Available,185.42,185.0,187.96,orthodox,1981-06-30,14,8,0,1.0,http://ufcstats.com/fighter-details/d0c29452d3272603
1693,jim,miller,A-10,172.72,155.0,180.34,southpaw,1983-08-30,36,17,0,1.0,http://ufcstats.com/fighter-details/d1941565abf50b16
1692,cole,miller,Magrinho,185.42,145.0,185.42,orthodox,1984-04-26,21,11,0,1.0,http://ufcstats.com/fighter-details/282fa667ff9c51ed
1691,henry,miller,Sentoryu,170.18,270.0,182.88,southpaw,1969-07-16,6,16,0,1.0,http://ufcstats.com/fighter-details/45a2ba3ef82b9700
1690,micah,miller,Maverick,182.88,145.0,182.88,orthodox,1987-02-14,20,8,0,1.0,http://ufcstats.com/fighter-details/3ff0d0dc7a14bb50
1689,aaron,miller,Blood Spiller,175.26,145.0,182.88,not available,1900-01-01,14,10,0,1.0,http://ufcstats.com/fighter-details/a4d055f1435d6d75
1688,mo,miller,Moshow,172.72,135.0,182.88,orthodox,1992-08-10,6,0,0,0.0,http://ufcstats.com/fighter-details/39019970ac8543e9
1687,juliana,miller,Killer,170.18,125.0,167.64,orthodox,1996-05-07,4,3,0,0.0,http://ufcstats.com/fighter-details/aa0c573da7119292
1686,eddy,millis,Not Available,185.42,185.0,182.88,not available,1900-01-01,0,2,0,0.0,http://ufcstats.com/fighter-details/f2c934689243fe4e
1685,che,mills,Beautiful,185.42,170.0,193.04,orthodox,1982-09-29,16,10,0,3.0,http://ufcstats.com/fighter-details/6cadfd8f1d9e7685
1684,adam,milstead,The Prototype,190.5,205.0,193.04,orthodox,1987-07-03,8,4,0,0.0,http://ufcstats.com/fighter-details/72ffecf712673af1
1683,alberto,mina,Soldier of God,182.88,170.0,195.58,orthodox,1982-05-02,13,1,0,0.0,http://ufcstats.com/fighter-details/4b1d46a1b5c0fd11
1682,vitaly,minakov,Not Available,187.96,249.0,182.88,not available,1985-02-06,20,0,0,0.0,http://ufcstats.com/fighter-details/56c975c4a2b357a5
1681,darrick,minner,Not Available,170.18,145.0,175.26,orthodox,1990-04-28,26,14,0,0.0,http://ufcstats.com/fighter-details/34e516ab361afb1c
1680,mike,minniger,Not Available,177.8,170.0,182.88,not available,1900-01-01,0,0,0,0.0,http://ufcstats.com/fighter-details/c8aa3541bec4042e
1679,ikuhisa,minowa,Minowaman,175.26,181.0,182.88,orthodox,1976-01-12,60,42,8,0.0,http://ufcstats.com/fighter-details/ce6065baef021cf3
1678,carlton,minus,Clutch,177.8,170.0,190.5,orthodox,1993-04-26,10,3,0,1.0,http://ufcstats.com/fighter-details/40d8b74488743800
1677,stipe,miocic,Not Available,193.04,240.0,203.2,orthodox,1982-08-19,20,4,0,0.0,http://ufcstats.com/fighter-details/d28dee5c705991df
1676,frank,mir,Not Available,190.5,264.0,200.66,southpaw,1979-05-24,18,11,0,0.0,http://ufcstats.com/fighter-details/1ff9589f9065a9ed
1675,juan,miranda,Not Available,177.8,155.0,182.88,not available,1900-01-01,7,5,0,0.0,http://ufcstats.com/fighter-details/be8ad887e4d674b0
1674,mario,miranda,Not Available,190.5,185.0,187.96,orthodox,1979-07-12,14,7,0,0.0,http://ufcstats.com/fighter-details/df2bf09c99594848
1673,vitor,miranda,Lex Luthor,185.42,185.0,195.58,orthodox,1979-03-10,12,5,0,0.0,http://ufcstats.com/fighter-details/4bcb6eb12b4ad4aa
1672,gabriel,miranda,Fly,180.34,145.0,180.34,orthodox,1990-03-25,17,6,0,0.0,http://ufcstats.com/fighter-details/b909a9a9688b5284
1671,damir,mirenic,Wolf,182.88,185.0,182.88,orthodox,1974-08-02,9,4,0,0.0,http://ufcstats.com/fighter-details/992c82450d96f726
1670,kazuo,misaki,Hitman,172.72,183.0,182.88,orthodox,1976-04-25,25,11,2,1.0,http://ufcstats.com/fighter-details/5e7a28f20927d64a
1669,toby,misech,2 Quick,172.72,145.0,182.88,southpaw,1988-03-07,9,5,0,0.0,http://ufcstats.com/fighter-details/3f87218a7aca84c4
1668,dokonjonosuke,mishima,Not Available,170.18,155.0,182.88,southpaw,1972-04-19,21,7,2,0.0,http://ufcstats.com/fighter-details/b14a68c533f4a4aa
1667,felix,lee mitchell,Not Available,177.8,170.0,182.88,orthodox,1900-01-01,2,7,0,0.0,http://ufcstats.com/fighter-details/6cbb7661c3258617
1666,david,mitchell,Daudi,182.88,170.0,190.5,orthodox,1979-10-24,22,7,0,0.0,http://ufcstats.com/fighter-details/8f3df4c579cfbb69
